ProductionBudget,WorldwideGross
25000000.0,13038660.0
25000000.0,18445379.0
25000000.0,28012862.0
25000000.0,28287489.0
25000000.0,11603545.0
25000000.0,15907411.0
25000000.0,16425701.0
25000000.0,13424365.0
25000000.0,11208970.0
25000000.0,27572844.0
25000000.0,11229035.0
25000000.0,10731997.0
25000000.0,12219367.0
25000000.0,11253821.0
25000000.0,11115766.0
25000000.0,14805812.0
25000000.0,10039566.0
25000000.0,9286314.0
25000000.0,13008804.0
25000000.0,29206732.0
25000000.0,13314562.0
25000000.0,7164995.0
25000000.0,9363210.0
25000000.0,5778353.0
25000000.0,5654777.0
25000000.0,5516708.0
25000000.0,18991288.0
25000000.0,12850033.0
25000000.0,4064333.0
25000000.0,4049527.0
25000000.0,6266609.0
25000000.0,20052958.0
25000000.0,3823620.0
25000000.0,38112154.0
25000000.0,6792768.0
25000000.0,3711633.0
25000000.0,42425450.0
25000000.0,12413949.0
25000000.0,3771345.0
25000000.0,1190003.0
25000000.0,2009430.0
25000000.0,881745.0
25000000.0,1415656.0
25000000.0,780326.0
25000000.0,9313302.0
25000000.0,48530887.0
25000000.0,146149.0
25000000.0,129115.0
24200000.0,10447579.0
24000000.0,133000000.0
24000000.0,172363301.0
24000000.0,200612027.0
24000000.0,86737464.0
24000000.0,156229050.0
24000000.0,70027933.0
24000000.0,64282881.0
24000000.0,85527867.0
24000000.0,62989834.0
24000000.0,80812424.0
24000000.0,83531958.0
24000000.0,41798224.0
24000000.0,40020622.0
24000000.0,99135571.0
24000000.0,33208099.0
24000000.0,32662299.0
24000000.0,67348218.0
24000000.0,36856306.0
24000000.0,29823162.0
24000000.0,48308749.0
24000000.0,27732366.0
24000000.0,83660160.0
24000000.0,35792945.0
24000000.0,22099847.0
24000000.0,22000000.0
24000000.0,17589829.0
24000000.0,16304786.0
24000000.0,12372410.0
24000000.0,19303058.0
24000000.0,24474463.0
24000000.0,8427204.0
24000000.0,11723620.0
24000000.0,8292914.0
24000000.0,237814327.0
24000000.0,4356126.0
24000000.0,669276.0
24000000.0,1696765.0
23600000.0,102236596.0
23000000.0,549001242.0
23000000.0,190191646.0
23000000.0,86930411.0
23000000.0,320029388.0
23000000.0,178919401.0
23000000.0,141247413.0
23000000.0,80171596.0
23000000.0,112036870.0
23000000.0,90614445.0
23000000.0,77735925.0
23000000.0,53182088.0
23000000.0,35067665.0
23000000.0,38684906.0
23000000.0,48043998.0
23000000.0,22204890.0
23000000.0,151496097.0
23000000.0,36374700.0
23000000.0,18653615.0
23000000.0,19123851.0
23000000.0,45060480.0
23000000.0,15728335.0
23000000.0,20912065.0
23000000.0,14563409.0
23000000.0,13019253.0
23000000.0,12803305.0
23000000.0,12291975.0
23000000.0,11778396.0
23000000.0,10660147.0
23000000.0,7018525.0
23000000.0,24489150.0
23000000.0,50813834.0
23000000.0,2715657.0
23000000.0,13593473.0
23000000.0,4673377.0
22700000.0,38119483.0
22500000.0,131263370.0
22500000.0,32398681.0
22500000.0,31054727.0
22000000.0,517600000.0
22000000.0,369884651.0
22000000.0,190506000.0
22000000.0,363391647.0
22000000.0,146590987.0
22000000.0,80491516.0
22000000.0,175516617.0
22000000.0,70949793.0
22000000.0,55762229.0
22000000.0,94270488.0
22000000.0,127767889.0
22000000.0,95708457.0
22000000.0,110521733.0
22000000.0,77229695.0
22000000.0,92542418.0
22000000.0,113876604.0
22000000.0,57520063.0
22000000.0,41771168.0
22000000.0,55616322.0
22000000.0,64220196.0
22000000.0,33762400.0
22000000.0,25842377.0
22000000.0,27882226.0
22000000.0,45273464.0
22000000.0,35609577.0
22000000.0,25044057.0
22000000.0,51695362.0
22000000.0,31013349.0
22000000.0,25873142.0
22000000.0,19288130.0
22000000.0,22861785.0
22000000.0,69698495.0
22000000.0,15716828.0
22000000.0,14307223.0
22000000.0,17216955.0
22000000.0,13560782.0
22000000.0,20034713.0
22000000.0,12967012.0
22000000.0,15434375.0
22000000.0,10696210.0
22000000.0,9818792.0
22000000.0,6756412.0
22000000.0,6047691.0
22000000.0,5000000.0
22000000.0,9448623.0
22000000.0,27238354.0
22000000.0,19563579.0
22000000.0,4065020.0
22000000.0,23134075.0
21600000.0,12005968.0
21600000.0,791154.0
21500000.0,92987651.0
21500000.0,24419219.0
21500000.0,22331846.0
21500000.0,74290305.0
21000000.0,236412453.0
21000000.0,94523781.0
21000000.0,111809732.0
21000000.0,52037603.0
21000000.0,45785720.0
21000000.0,48977233.0
21000000.0,42273609.0
21000000.0,43728560.0
21000000.0,38017873.0
21000000.0,43632609.0
21000000.0,97409779.0
21000000.0,34836080.0
21000000.0,43928932.0
21000000.0,39319801.0
21000000.0,81452811.0
21000000.0,68271146.0
21000000.0,36882378.0
21000000.0,17760244.0
21000000.0,17589867.0
21000000.0,10108016.0
21000000.0,6830957.0
21000000.0,5046038.0
21000000.0,606162.0
21000000.0,17396.0
20700000.0,150472713.0
20700000.0,2840417.0
20500000.0,69701637.0
20500000.0,30241435.0
20000000.0,367452079.0
20000000.0,438656843.0
20000000.0,256091919.0
20000000.0,358994850.0
20000000.0,340800479.0
20000000.0,276665036.0
20000000.0,445968842.0
20000000.0,317793763.0
20000000.0,164675402.0
20000000.0,312755215.0
20000000.0,275726716.0
20000000.0,183097323.0
20000000.0,171685793.0
20000000.0,180485601.0
20000000.0,246999039.0
20000000.0,208900376.0
20000000.0,154218168.0
20000000.0,96407655.0
20000000.0,111173598.0
20000000.0,98114471.0
20000000.0,175507800.0
20000000.0,131944672.0
20000000.0,118537627.0
20000000.0,78222753.0
20000000.0,153698625.0
20000000.0,74781999.0
20000000.0,73206343.0
20000000.0,122133227.0
20000000.0,111448997.0
20000000.0,73964713.0
20000000.0,71232214.0
20000000.0,66950887.0
20000000.0,92678948.0
20000000.0,60831067.0
20000000.0,229375361.0
20000000.0,96908458.0
20000000.0,180790756.0
20000000.0,56398875.0
20000000.0,208265198.0
20000000.0,69911903.0
20000000.0,54404202.0
20000000.0,53980220.0
20000000.0,97628717.0
20000000.0,66776576.0
20000000.0,50008143.0
20000000.0,49823037.0
20000000.0,85146165.0
20000000.0,109862682.0
20000000.0,139924202.0
20000000.0,81461343.0
20000000.0,47879572.0
20000000.0,67192859.0
20000000.0,96147688.0
20000000.0,91902438.0
20000000.0,47911502.0
20000000.0,46627836.0
20000000.0,43658157.0
20000000.0,41975388.0
20000000.0,78769428.0
20000000.0,62758010.0
20000000.0,86858578.0
20000000.0,44821299.0
20000000.0,70743839.0
20000000.0,85583945.0
20000000.0,79114085.0
20000000.0,37672944.0
20000000.0,37540024.0
20000000.0,41342180.0
20000000.0,46244066.0
20000000.0,81424988.0
20000000.0,35841901.0
20000000.0,67950723.0
20000000.0,35450113.0
20000000.0,36265745.0
20000000.0,72401378.0
20000000.0,47666013.0
20000000.0,132121212.0
20000000.0,41296320.0
20000000.0,53191101.0
20000000.0,50948811.0
20000000.0,32051917.0
20000000.0,78613981.0
20000000.0,48680977.0
20000000.0,57293371.0
20000000.0,31678778.0
20000000.0,46604054.0
20000000.0,68349884.0
20000000.0,51445503.0
20000000.0,66143005.0
20000000.0,55576699.0
20000000.0,29227561.0
20000000.0,47881663.0
20000000.0,30399714.0
20000000.0,44513466.0
20000000.0,26792700.0
20000000.0,65457811.0
20000000.0,47124638.0
20000000.0,25736162.0
20000000.0,32838945.0
20000000.0,30703845.0
20000000.0,48958353.0
20000000.0,38883444.0
20000000.0,34718173.0
20000000.0,38164784.0
20000000.0,39686769.0
20000000.0,23187506.0
20000000.0,30491379.0
20000000.0,46844357.0
20000000.0,37226218.0
20000000.0,21413105.0
20000000.0,27688744.0
20000000.0,29870801.0
20000000.0,20268825.0
20000000.0,27911453.0
20000000.0,32608019.0
20000000.0,28715003.0
20000000.0,20081987.0
20000000.0,34787111.0
20000000.0,20819601.0
20000000.0,18826490.0
20000000.0,18400000.0
20000000.0,56822960.0
20000000.0,18310591.0
20000000.0,55686944.0
20000000.0,17807569.0
20000000.0,17612099.0
20000000.0,55975672.0
20000000.0,22119269.0
20000000.0,26308749.0
20000000.0,18608570.0
20000000.0,102034104.0
20000000.0,16988996.0
20000000.0,45173738.0
20000000.0,20614661.0
20000000.0,59667625.0
20000000.0,23661038.0
20000000.0,74180745.0
20000000.0,16612072.0
20000000.0,17430594.0
20000000.0,15473333.0
20000000.0,18250106.0
20000000.0,15055091.0
20000000.0,19121531.0
20000000.0,33943049.0
20000000.0,36720752.0
20000000.0,30163785.0
20000000.0,13801755.0
20000000.0,35472739.0
20000000.0,36766293.0
20000000.0,14566246.0
20000000.0,13725032.0
20000000.0,13383747.0
20000000.0,29958228.0
20000000.0,26348203.0
20000000.0,25943792.0
20000000.0,22281732.0
20000000.0,15466961.0
20000000.0,12398628.0
20000000.0,17306648.0
20000000.0,28270399.0
20000000.0,11744960.0
20000000.0,30894247.0
20000000.0,27836366.0
20000000.0,10686841.0
20000000.0,10570375.0
20000000.0,10555348.0
20000000.0,34600000.0
20000000.0,16907831.0
20000000.0,9537120.0
20000000.0,9985316.0
20000000.0,9208876.0
20000000.0,10840632.0
20000000.0,9355369.0
20000000.0,16723377.0
20000000.0,14365639.0
20000000.0,46285504.0
20000000.0,10393696.0
20000000.0,8135024.0
20000000.0,14772346.0
20000000.0,9649039.0
20000000.0,18273009.0
20000000.0,8000000.0
20000000.0,28058652.0
20000000.0,8284331.0
20000000.0,7022183.0
20000000.0,6882696.0
20000000.0,6947084.0
20000000.0,17769299.0
20000000.0,6201757.0
20000000.0,8300821.0
20000000.0,8869722.0
20000000.0,14807531.0
20000000.0,7405084.0
20000000.0,12967829.0
20000000.0,10588079.0
20000000.0,14603001.0
20000000.0,5031975.0
20000000.0,8967531.0
20000000.0,4453327.0
20000000.0,4504111.0
20000000.0,12397613.0
20000000.0,25361206.0
20000000.0,5531756.0
20000000.0,4383538.0
20000000.0,3321111.0
20000000.0,7023292.0
20000000.0,2507181.0
20000000.0,150345863.0
20000000.0,8359720.0
20000000.0,2246000.0
20000000.0,2000000.0
20000000.0,5313608.0
20000000.0,1646664.0
20000000.0,5345869.0
20000000.0,6093725.0
20000000.0,1065907.0
20000000.0,8221700.0
20000000.0,2282710.0
20000000.0,754301.0
20000000.0,43888531.0
20000000.0,873617.0
20000000.0,3727746.0
20000000.0,10468867.0
20000000.0,375474.0
20000000.0,305070.0
20000000.0,277943.0
20000000.0,47300771.0
20000000.0,1167092.0
20000000.0,26146072.0
20000000.0,5694213.0
20000000.0,15824374.0
19700000.0,16498827.0
19500000.0,195790794.0
19500000.0,29393634.0
19400000.0,15118795.0
19100000.0,5965646.0
19000000.0,385510205.0
19000000.0,424208805.0
19000000.0,277200000.0
19000000.0,215448997.0
19000000.0,141344255.0
19000000.0,58571513.0
19000000.0,101564935.0
19000000.0,51733921.0
19000000.0,70112484.0
19000000.0,45604250.0
19000000.0,68467960.0
19000000.0,65090541.0
19000000.0,56445534.0
19000000.0,44972183.0
19000000.0,32589493.0
19000000.0,49858465.0
19000000.0,32618920.0
19000000.0,76086711.0
19000000.0,34359030.0
19000000.0,15911332.0
19000000.0,13680000.0
19000000.0,18100189.0
19000000.0,383397782.0
19000000.0,10412485.0
19000000.0,8123860.0
19000000.0,7576604.0
19000000.0,5745503.0
19000000.0,5103675.0
19000000.0,4750000.0
19000000.0,2119994.0
19000000.0,2119994.0
19000000.0,1353824.0
18975000.0,47751015.0
18900000.0,26063572.0
18500000.0,109175673.0
18500000.0,32531759.0
18500000.0,32714818.0
18500000.0,13711903.0
18500000.0,33954018.0
18500000.0,4221341.0
18200000.0,12399535.0
18000000.0,270944428.0
18000000.0,261443242.0
18000000.0,351620129.0
18000000.0,151668774.0
18000000.0,141809235.0
18000000.0,130714469.0
18000000.0,87000000.0
18000000.0,144529078.0
18000000.0,92935067.0
18000000.0,65842412.0
18000000.0,92357499.0
18000000.0,77147031.0
18000000.0,98267558.0
18000000.0,92096558.0
18000000.0,60278166.0
18000000.0,67683989.0
18000000.0,73695194.0
18000000.0,51973029.0
18000000.0,57193655.0
18000000.0,47158652.0
18000000.0,57490024.0
18000000.0,46594261.0
18000000.0,103215094.0
18000000.0,41382841.0
18000000.0,41300105.0
18000000.0,43308707.0
18000000.0,102912961.0
18000000.0,77635035.0
18000000.0,62646763.0
18000000.0,37048526.0
18000000.0,26936265.0
18000000.0,41166033.0
18000000.0,26828365.0
18000000.0,30997027.0
18000000.0,26400000.0
18000000.0,44263413.0
18000000.0,24911670.0
18000000.0,27148898.0
18000000.0,23380513.0
18000000.0,36133014.0
18000000.0,80227619.0
18000000.0,40651864.0
18000000.0,19739000.0
18000000.0,60217171.0
18000000.0,29934477.0
18000000.0,21361109.0
18000000.0,30535660.0
18000000.0,16959614.0
18000000.0,43402515.0
18000000.0,23889158.0
18000000.0,19685588.0
18000000.0,17920013.0
18000000.0,16382538.0
18000000.0,13747234.0
18000000.0,27491653.0
18000000.0,13400000.0
18000000.0,14189810.0
18000000.0,11813989.0
18000000.0,16011975.0
18000000.0,14451322.0
18000000.0,7190505.0
18000000.0,6734844.0
18000000.0,15696146.0
18000000.0,6000000.0
18000000.0,5828466.0
18000000.0,27147349.0
18000000.0,27794339.0
18000000.0,5675599.0
18000000.0,25941437.0
18000000.0,7129670.0
18000000.0,23910210.0
18000000.0,4100000.0
18000000.0,7680250.0
18000000.0,7768259.0
18000000.0,9082906.0
18000000.0,13203044.0
18000000.0,2483790.0
18000000.0,42137612.0
18000000.0,25727044.0
18000000.0,1305114.0
18000000.0,1199510.0
18000000.0,676698.0
18000000.0,315000.0
18000000.0,229311.0
18000000.0,1619153.0
18000000.0,2401413.0
17900000.0,6908640.0
17700000.0,59505509.0
17700000.0,14518884.0
17500000.0,169955142.0
17500000.0,90508336.0
17500000.0,148586910.0
17500000.0,109843390.0
17500000.0,36520451.0
17500000.0,20159316.0
17500000.0,7454184.0
17500000.0,325491.0
17300000.0,21132855.0
17000000.0,335205231.0
17000000.0,207765056.0
17000000.0,183300764.0
17000000.0,136890774.0
17000000.0,125250091.0
17000000.0,72071636.0
17000000.0,109726800.0
17000000.0,72835710.0
17000000.0,92670237.0
17000000.0,116044347.0
17000000.0,55041738.0
17000000.0,99041947.0
17000000.0,177535958.0
17000000.0,133735284.0
17000000.0,45707924.0
17000000.0,43248374.0
17000000.0,42493506.0
17000000.0,70355813.0
17000000.0,90007532.0
17000000.0,95092667.0
17000000.0,45312217.0
17000000.0,57263440.0
17000000.0,30331165.0
17000000.0,38028230.0
17000000.0,39233233.0
17000000.0,26918576.0
17000000.0,24719879.0
17000000.0,23734486.0
17000000.0,21170563.0
17000000.0,19693891.0
17000000.0,16316273.0
17000000.0,15680099.0
17000000.0,36700000.0
17000000.0,16140842.0
17000000.0,11634458.0
17000000.0,10000000.0
17000000.0,20477425.0
17000000.0,16510971.0
17000000.0,8607815.0
17000000.0,9729088.0
17000000.0,10637281.0
17000000.0,2694071.0
17000000.0,2315000.0
17000000.0,8609949.0
17000000.0,2110050.0
17000000.0,9438074.0
17000000.0,7265283.0
17000000.0,624531.0
17000000.0,364607.0
17000000.0,3917679.0
16800000.0,7313697.0
16800000.0,2281089.0
16500000.0,58011485.0
16500000.0,43848100.0
16500000.0,134993774.0
16500000.0,83792062.0
16500000.0,39380831.0
16500000.0,16154786.0
16500000.0,13636339.0
16400000.0,239500000.0
16000000.0,246400000.0
16000000.0,92999400.0
16000000.0,119739110.0
16000000.0,53977250.0
16000000.0,54294169.0
16000000.0,68848446.0
16000000.0,128256712.0
16000000.0,78208812.0
16000000.0,40363530.0
16000000.0,50517763.0
16000000.0,87041569.0
16000000.0,52545707.0
16000000.0,53774833.0
16000000.0,34609720.0
16000000.0,43057552.0
16000000.0,29090445.0
16000000.0,28734552.0
16000000.0,30987695.0
16000000.0,50103808.0
16000000.0,81742618.0
16000000.0,41852625.0
16000000.0,104504817.0
16000000.0,77421192.0
16000000.0,29634769.0
16000000.0,21799652.0
16000000.0,20739323.0
16000000.0,45284974.0
16000000.0,56506120.0
16000000.0,21657770.0
16000000.0,31943401.0
16000000.0,15980376.0
16000000.0,14792779.0
16000000.0,14125516.0
16000000.0,20769209.0
16000000.0,14553807.0
16000000.0,13854000.0
16000000.0,12617472.0
16000000.0,11810854.0
16000000.0,11540112.0
16000000.0,8400000.0
16000000.0,12900000.0
16000000.0,7171320.0
16000000.0,14839383.0
16000000.0,6615452.0
16000000.0,5825314.0
16000000.0,8120148.0
16000000.0,8217571.0
16000000.0,22594052.0
16000000.0,7585011.0
16000000.0,1686429.0
16000000.0,2814566.0
16000000.0,247474497.0
16000000.0,35077947.0
16000000.0,1685403.0
16000000.0,1573603.0
16000000.0,1467278.0
16000000.0,31631.0
16000000.0,94812.0
15800000.0,16955673.0
15700000.0,63288854.0
15600000.0,13771817.0
15600000.0,13264630.0
15500000.0,88611837.0
15500000.0,1757694.0
15500000.0,1237615.0
15500000.0,517262.0
15500000.0,318623.0
15495600.0,29729450.0
15300000.0,7000000.0
15250000.0,12930343.0
15000000.0,476684675.0
15000000.0,316300000.0
15000000.0,356799634.0
15000000.0,177200000.0
15000000.0,167780960.0
15000000.0,430821168.0
15000000.0,356258047.0
15000000.0,213514672.0
15000000.0,216600000.0
15000000.0,173046663.0
15000000.0,305384865.0
15000000.0,160903019.0
15000000.0,98800000.0
15000000.0,93589701.0
15000000.0,227740463.0
15000000.0,74456266.0
15000000.0,73259017.0
15000000.0,108286422.0
15000000.0,148095566.0
15000000.0,69847348.0
15000000.0,67182787.0
15000000.0,120192350.0
15000000.0,76954311.0
15000000.0,61400000.0
15000000.0,77514401.0
15000000.0,128885873.0
15000000.0,55934178.0
15000000.0,128955898.0
15000000.0,50003303.0
15000000.0,50057795.0
15000000.0,93411426.0
15000000.0,67215435.0
15000000.0,52461017.0
15000000.0,63706632.0
15000000.0,64252038.0
15000000.0,57907734.0
15000000.0,55534455.0
15000000.0,61788393.0
15000000.0,57586606.0
15000000.0,40283321.0
15000000.0,39100956.0
15000000.0,62401343.0
15000000.0,52460543.0
15000000.0,69995047.0
15000000.0,123327692.0
15000000.0,81357930.0
15000000.0,35007180.0
15000000.0,34562222.0
15000000.0,95872148.0
15000000.0,34499204.0
15000000.0,40127259.0
15000000.0,40862054.0
15000000.0,38512850.0
15000000.0,46526243.0
15000000.0,33508485.0
15000000.0,47175038.0
15000000.0,31045750.0
15000000.0,37659652.0
15000000.0,30261293.0
15000000.0,30138912.0
15000000.0,44400000.0
15000000.0,33118854.0
15000000.0,29145924.0
15000000.0,64232714.0
15000000.0,31070412.0
15000000.0,27709625.0
15000000.0,37336874.0
15000000.0,47721314.0
15000000.0,43111725.0
15000000.0,27469621.0
15000000.0,34820335.0
15000000.0,55669466.0
15000000.0,87950928.0
15000000.0,63954968.0
15000000.0,52189039.0
15000000.0,38574362.0
15000000.0,47011449.0
15000000.0,21896367.0
15000000.0,37466538.0
15000000.0,20688141.0
15000000.0,20704381.0
15000000.0,20601987.0
15000000.0,19344615.0
15000000.0,22165608.0
15000000.0,19014238.0
15000000.0,46189568.0
15000000.0,36068890.0
15000000.0,49876984.0
15000000.0,18260865.0
15000000.0,22018988.0
15000000.0,15136870.0
15000000.0,15364632.0
15000000.0,39238443.0
15000000.0,14249005.0
15000000.0,59168692.0
15000000.0,18524496.0
15000000.0,18889972.0
15000000.0,13248444.0
15000000.0,26170402.0
15000000.0,12801190.0
15000000.0,24403192.0
15000000.0,12669914.0
15000000.0,12970401.0
15000000.0,18144644.0
15000000.0,12419700.0
15000000.0,11614954.0
15000000.0,11156471.0
15000000.0,10763469.0
15000000.0,10513979.0
15000000.0,10845127.0
15000000.0,14811980.0
15000000.0,9934482.0
15000000.0,9579068.0
15000000.0,10951153.0
15000000.0,12262065.0
15000000.0,19153568.0
15000000.0,8921050.0
15000000.0,10055481.0
15000000.0,8735529.0
15000000.0,14933713.0
15000000.0,8667209.0
15000000.0,9203182.0
15000000.0,8224998.0
15000000.0,13300181.0
15000000.0,34533783.0
15000000.0,12394562.0
15000000.0,20785973.0
15000000.0,13316627.0
15000000.0,8767338.0
15000000.0,6563402.0
15000000.0,35106706.0
15000000.0,5217498.0
15000000.0,13454474.0
15000000.0,4956401.0
15000000.0,65167430.0
15000000.0,4569967.0
15000000.0,16829464.0
15000000.0,4024142.0
15000000.0,15554855.0
15000000.0,6551310.0
15000000.0,38535748.0
15000000.0,3386153.0
15000000.0,11173718.0
15000000.0,3503761.0
15000000.0,3393606.0
15000000.0,6379575.0
15000000.0,1954202.0
15000000.0,1953732.0
15000000.0,1658706.0
15000000.0,8200127.0
15000000.0,11599903.0
15000000.0,1970268.0
15000000.0,1405032.0
15000000.0,11279884.0
15000000.0,529766.0
15000000.0,528731.0
15000000.0,5953886.0
15000000.0,1768976.0
15000000.0,240025.0
15000000.0,7885048.0
15000000.0,7583050.0
15000000.0,76382.0
15000000.0,1590246.0
15000000.0,61847.0
15000000.0,1148578.0
15000000.0,22723.0
15000000.0,22441.0
14600000.0,71112677.0
14500000.0,123580421.0
14500000.0,147542381.0
14500000.0,25480031.0
14400000.0,159157447.0
14200000.0,543306.0
14000000.0,432566361.0
14000000.0,320100000.0
14000000.0,383825427.0
14000000.0,139700000.0
14000000.0,239606210.0
14000000.0,70001698.0
14000000.0,155008909.0
14000000.0,75525718.0
14000000.0,102836002.0
14000000.0,82925064.0
14000000.0,125212904.0
14000000.0,185400000.0
14000000.0,49231674.0
14000000.0,72571864.0
14000000.0,35856053.0
14000000.0,35579177.0
14000000.0,34729091.0
14000000.0,34700000.0
14000000.0,87068472.0
14000000.0,30628981.0
14000000.0,115592104.0
14000000.0,27450453.0
14000000.0,25608779.0
14000000.0,25873145.0
14000000.0,25011000.0
14000000.0,21410546.0
14000000.0,19637147.0
14000000.0,30443277.0
14000000.0,15565357.0
14000000.0,22815460.0
14000000.0,15171475.0
14000000.0,15064948.0
14000000.0,14395874.0
14000000.0,13800000.0
14000000.0,16951798.0
14000000.0,13024170.0
14000000.0,13205411.0
14000000.0,12826644.0
14000000.0,58090525.0
14000000.0,20597806.0
14000000.0,10397365.0
14000000.0,11166615.0
14000000.0,6552255.0
14000000.0,22754472.0
14000000.0,14121177.0
14000000.0,12591270.0
14000000.0,4741987.0
14000000.0,37888043.0
14000000.0,5782198.0
14000000.0,25187026.0
14000000.0,4288246.0
14000000.0,20537741.0
14000000.0,2461628.0
14000000.0,4312131.0
14000000.0,1000000.0
14000000.0,1903952.0
14000000.0,274299.0
14000000.0,266967.0
14000000.0,623292.0
14000000.0,2947737.0
13900000.0,176980863.0
13700000.0,57956568.0
13500000.0,202000000.0
13500000.0,85433929.0
13500000.0,53292989.0
13500000.0,31575635.0
13500000.0,29027914.0
13500000.0,33035736.0
13500000.0,11732088.0
13500000.0,6118683.0
13500000.0,93631744.0
13500000.0,892506.0
13400000.0,164247.0
13300000.0,7229933.0
13300000.0,39686345.0
13200000.0,54323210.0
13200000.0,23058976.0
13000000.0,123922370.0
13000000.0,331266710.0
13000000.0,122244329.0
13000000.0,99034125.0
13000000.0,137054597.0
13000000.0,73798736.0
13000000.0,62452927.0
13000000.0,95638592.0
13000000.0,57300000.0
13000000.0,118763442.0
13000000.0,53424681.0
13000000.0,49369899.0
13000000.0,49733545.0
13000000.0,50445860.0
13000000.0,73180297.0
13000000.0,44726644.0
13000000.0,54837234.0
13000000.0,42174545.0
13000000.0,60413950.0
13000000.0,28972187.0
13000000.0,27979399.0
13000000.0,27151490.0
13000000.0,27066941.0
13000000.0,34166572.0
13000000.0,26570048.0
13000000.0,42195766.0
13000000.0,57189408.0
13000000.0,38358392.0
13000000.0,32382381.0
13000000.0,22391450.0
13000000.0,35402802.0
13000000.0,18733666.0
13000000.0,33069303.0
13000000.0,19929123.0
13000000.0,16757163.0
13000000.0,36311350.0
13000000.0,14403891.0
13000000.0,67867998.0
13000000.0,109421911.0
13000000.0,11141213.0
13000000.0,10020081.0
13000000.0,121778347.0
13000000.0,8064972.0
13000000.0,42446455.0
13000000.0,7881335.0
13000000.0,6276869.0
13000000.0,5871603.0
13000000.0,5002310.0
13000000.0,8130727.0
13000000.0,5175088.0
13000000.0,12616995.0
13000000.0,3260555.0
13000000.0,13176612.0
13000000.0,3058380.0
13000000.0,24001573.0
13000000.0,2104439.0
13000000.0,19910624.0
13000000.0,23014027.0
13000000.0,14929184.0
13000000.0,2898225.0
13000000.0,1152117.0
13000000.0,2613717.0
13000000.0,6459183.0
13000000.0,17856688.0
13000000.0,1375635.0
13000000.0,2394619.0
13000000.0,509193.0
13000000.0,5453369.0
12800000.0,69821476.0
12700000.0,49196532.0
12600000.0,19054534.0
12500000.0,33436931.0
12500000.0,46370970.0
12500000.0,23367586.0
12500000.0,20959585.0
12500000.0,16193713.0
12500000.0,12643293.0
12500000.0,26735797.0
12500000.0,10725228.0
12500000.0,44083403.0
12500000.0,21000000.0
12500000.0,7000000.0
12500000.0,11826980.0
12500000.0,11277119.0
12500000.0,4360548.0
12500000.0,45557491.0
12500000.0,2272186.0
12500000.0,1612957.0
12500000.0,1412799.0
12500000.0,69826708.0
12500000.0,3931367.0
12500000.0,4027663.0
12500000.0,9376444.0
12500000.0,1100287.0
12300000.0,81972846.0
12000000.0,470700000.0
12000000.0,428214478.0
12000000.0,307166834.0
12000000.0,234723148.0
12000000.0,113373764.0
12000000.0,100916299.0
12000000.0,79817937.0
12000000.0,95800000.0
12000000.0,77063461.0
12000000.0,74433837.0
12000000.0,107217396.0
12000000.0,82497035.0
12000000.0,65532576.0
12000000.0,110989157.0
12000000.0,123681790.0
12000000.0,63118386.0
12000000.0,62500000.0
12000000.0,103028188.0
12000000.0,161456746.0
12000000.0,149159454.0
12000000.0,91244913.0
12000000.0,74727492.0
12000000.0,39012241.0
12000000.0,43353117.0
12000000.0,98963392.0
12000000.0,37400000.0
12000000.0,57000000.0
12000000.0,85450484.0
12000000.0,41924774.0
12000000.0,52223306.0
12000000.0,57577765.0
12000000.0,31286759.0
12000000.0,31222395.0
12000000.0,60000000.0
12000000.0,43924923.0
12000000.0,27972958.0
12000000.0,37584304.0
12000000.0,56131239.0
12000000.0,32700439.0
12000000.0,26001741.0
12000000.0,22921898.0
12000000.0,22750363.0
12000000.0,41744718.0
12000000.0,22673340.0
12000000.0,32909437.0
12000000.0,37989240.0
12000000.0,22730144.0
12000000.0,21867665.0
12000000.0,23059379.0
12000000.0,21089146.0
12000000.0,19000000.0
12000000.0,28915761.0
12000000.0,22978953.0
12000000.0,24761360.0
12000000.0,17322212.0
12000000.0,17292381.0
12000000.0,22750356.0
12000000.0,18460739.0
12000000.0,88538742.0
12000000.0,21398371.0
12000000.0,23477345.0
12000000.0,14010363.0
12000000.0,12905901.0
12000000.0,17475475.0
12000000.0,44200000.0
12000000.0,43153588.0
12000000.0,84970337.0
12000000.0,16221211.0
12000000.0,92863945.0
12000000.0,16358709.0
12000000.0,12516222.0
12000000.0,10116816.0
12000000.0,8942516.0
12000000.0,35830713.0
12000000.0,7900000.0
12000000.0,6982680.0
12000000.0,8706701.0
12000000.0,46730578.0
12000000.0,10026255.0
12000000.0,5549923.0
12000000.0,6200000.0
12000000.0,4922166.0
12000000.0,4984663.0
12000000.0,4880941.0
12000000.0,23693646.0
12000000.0,5295909.0
12000000.0,16349034.0
12000000.0,29545082.0
12000000.0,2326407.0
12000000.0,92618117.0
12000000.0,2104164.0
12000000.0,2062406.0
12000000.0,1779284.0
12000000.0,12034913.0
12000000.0,2975188.0
12000000.0,19278598.0
12000000.0,1188194.0
12000000.0,994790.0
12000000.0,1200346.0
12000000.0,557545.0
12000000.0,477693.0
12000000.0,4606284.0
12000000.0,1080362.0
12000000.0,7203439.0
12000000.0,220175.0
12000000.0,1513388.0
12000000.0,196857.0
12000000.0,310946.0
12000000.0,178287.0
12000000.0,622273.0
12000000.0,20122558.0
